2020-06-10 15:49:33.082145,[6, 10, 15, 37, 39]
2020-06-10 15:50:14.447281,[6, 10, 15, 37, 39]
2020-06-10 16:42:47.729529,[0, 0, 0, 0, 0]
2020-06-10 17:06:41.649891,[0, 0, 0, 0, 0]
